city,timestamp,temperature,season
New York,2010-03-14,3.7148967784548335,spring
New York,2010-03-15,13.495574433309386,spring
New York,2010-03-16,10.34616218970019,spring
New York,2010-03-17,8.207725028914206,spring
New York,2010-03-18,7.291073852482325,spring
New York,2010-03-19,9.60419644074837,spring
New York,2010-03-20,12.592124962759033,spring
New York,2010-03-21,0.6822014197136606,spring
New York,2010-03-22,9.080797402021584,spring
New York,2010-03-23,10.48975462183305,spring
New York,2010-03-24,13.975440345544065,spring
New York,2010-03-25,1.5290392606069125,spring
New York,2010-03-26,8.076333948148058,spring
New York,2010-03-27,19.21721435189822,spring
New York,2010-03-28,7.840507927206195,spring
New York,2010-03-29,11.055793621191453,spring
New York,2010-03-30,1.0745219558454977,spring
New York,2010-03-31,4.18809535116914,spring
New York,2010-04-01,14.96441837083339,spring
New York,2010-04-02,5.978568230218056,spring
New York,2010-04-03,8.104785832543987,spring
New York,2010-04-04,2.7179791401328024,spring
New York,2010-04-05,11.766854366065798,spring
New York,2010-04-06,14.58055938573982,spring
New York,2010-04-07,5.746940849442354,spring
New York,2010-04-08,14.063361433401257,spring
New York,2010-04-09,6.98083988783373,spring
New York,2010-04-10,8.219577810538924,spring
New York,2010-04-11,4.690129336994352,spring
New York,2010-04-12,14.677995929498202,spring
New York,2010-04-13,9.474373237630248,spring
New York,2010-04-14,11.983223308268338,spring
New York,2010-04-15,12.131200115682446,spring
New York,2010-04-16,9.01026443973066,spring
New York,2010-04-17,12.44114254680937,spring
New York,2010-04-18,0.18782419599449707,spring
New York,2010-04-19,5.9275990466147,spring
New York,2010-04-20,14.286918898608494,spring
New York,2010-04-21,10.470869857681366,spring
New York,2010-04-22,11.893264697486444,spring
New York,2010-04-23,6.8755859543606554,spring
New York,2010-04-24,1.707015055452198,spring
New York,2010-04-25,8.784752465418215,spring
New York,2010-04-26,4.285177018280959,spring
New York,2010-04-27,5.404913006162416,spring
New York,2010-04-28,11.627894340136177,spring
New York,2010-04-29,11.507540512983402,spring
New York,2010-04-30,18.6414689262902,spring
New York,2010-05-01,0.03130262660007599,spring
New York,2010-05-02,9.232846396635626,spring
New York,2010-05-03,-5.334683501650359,spring
New York,2010-05-04,15.03304496890811,spring
New York,2010-05-05,6.071722402482623,spring
New York,2010-05-06,14.707572841683302,spring
New York,2010-05-07,9.331294744311622,spring
New York,2010-05-08,3.051828003231156,spring
New York,2010-05-09,11.10468233232563,spring
New York,2010-05-10,9.534017103008319,spring
New York,2010-05-11,7.61024527297139,spring
New York,2010-05-12,10.612788701691441,spring
New York,2010-05-13,18.171666711643113,spring
New York,2010-05-14,-2.2596140285256228,spring
New York,2010-05-15,14.088423597335018,spring
New York,2010-05-16,17.832539757625277,spring
New York,2010-05-17,6.855545092852871,spring
New York,2010-05-18,12.509390426323362,spring
New York,2010-05-19,6.620943444728212,spring
New York,2010-05-20,13.997437211060966,spring
New York,2010-05-21,3.418224034341107,spring
New York,2010-05-22,15.575251444527737,spring
New York,2010-05-23,6.644952307258874,spring
New York,2010-05-24,13.899377642025998,spring
New York,2010-05-25,16.705289104935687,spring
New York,2010-05-26,9.235713223687254,spring
New York,2010-05-27,12.961811080118112,spring
New York,2010-05-28,2.4181446730938383,spring
New York,2010-05-29,14.702940829279218,spring
New York,2010-05-30,15.780922860524434,spring
New York,2010-05-31,6.597078546513858,spring
New York,2010-06-01,32.99240657420903,summer
New York,2010-06-02,18.875518272045316,summer
New York,2010-06-03,31.735194589798844,summer
New York,2010-06-04,28.93266980415582,summer
New York,2010-06-05,22.474176337374043,summer
New York,2010-06-06,25.276737802500424,summer
New York,2010-06-07,35.88020036988918,summer
New York,2010-06-08,21.31454098649829,summer
New York,2010-06-09,28.86385846282993,summer
New York,2010-06-10,23.71343882921494,summer
New York,2010-06-11,14.058728847120555,summer
New York,2010-06-12,24.29924174142682,summer
New York,2010-06-13,18.932463136460505,summer
New York,2010-06-14,13.887510869390985,summer
New York,2010-06-15,20.438309424485322,summer
New York,2010-06-16,29.239481394827582,summer
New York,2010-06-17,28.372469825921563,summer
New York,2010-06-18,23.740457792963323,summer
New York,2010-06-19,27.695250111321847,summer
New York,2010-06-20,22.046118533215033,summer
New York,2010-06-21,23.87702979935652,summer
New York,2010-06-22,28.850880505861095,summer
New York,2010-06-23,22.292221538083457,summer
New York,2010-06-24,26.998429085839362,summer
New York,2010-06-25,19.819228790309204,summer
New York,2010-06-26,30.883436106111834,summer
New York,2010-06-27,29.377214478601445,summer
New York,2010-06-28,25.219879154216887,summer
New York,2010-06-29,29.024193059768404,summer
New York,2010-06-30,23.54198567192593,summer
New York,2010-07-01,28.980347576506745,summer
New York,2010-07-02,26.073119212380963,summer
New York,2010-07-03,27.720270155466803,summer
New York,2010-07-04,19.305018825694518,summer
New York,2010-07-05,18.97967520926444,summer
New York,2010-07-06,32.639859250071616,summer
New York,2010-07-07,34.061222124004,summer
New York,2010-07-08,17.124084410776703,summer
New York,2010-07-09,28.3424728128238,summer
New York,2010-07-10,26.32796642605481,summer
New York,2010-07-11,27.36511127777429,summer
New York,2010-07-12,26.881684130300915,summer
New York,2010-07-13,30.41723650023673,summer
New York,2010-07-14,34.86154212423289,summer
New York,2010-07-15,18.595843565092185,summer
New York,2010-07-16,24.351894950372387,summer
New York,2010-07-17,26.134258600209307,summer
New York,2010-07-18,27.847417088315822,summer
New York,2010-07-19,20.68556291631085,summer
New York,2010-07-20,26.596974826229655,summer
New York,2010-07-21,25.448411509179966,summer
New York,2010-07-22,20.737956489412245,summer
New York,2010-07-23,32.89370187546496,summer
New York,2010-07-24,26.97618189330887,summer
New York,2010-07-25,31.16133404018747,summer
New York,2010-07-26,36.26310303851889,summer
New York,2010-07-27,18.548577641141218,summer
New York,2010-07-28,13.855823531501537,summer
New York,2010-07-29,35.32501531016976,summer
New York,2010-07-30,27.50859424783377,summer
New York,2010-07-31,30.260977115827004,summer
New York,2010-08-01,18.04335358002735,summer
New York,2010-08-02,23.873598443799732,summer
New York,2010-08-03,15.274633204237686,summer
New York,2010-08-04,18.922552180114465,summer
New York,2010-08-05,28.005165549536414,summer
New York,2010-08-06,25.13650830726269,summer
New York,2010-08-07,29.488115054781225,summer
New York,2010-08-08,26.916669214616952,summer
New York,2010-08-09,27.72517246059526,summer
New York,2010-08-10,21.957497920753507,summer
New York,2010-08-11,22.475353934563234,summer
New York,2010-08-12,26.535148067671365,summer
New York,2010-08-13,34.643746110309614,summer
New York,2010-08-14,16.98466394487694,summer
New York,2010-08-15,21.28515017824833,summer
New York,2010-08-16,20.207425086736002,summer
New York,2010-08-17,27.406417872429316,summer
New York,2010-08-18,20.944270000483208,summer
New York,2010-08-19,23.433594300716397,summer
New York,2010-08-20,21.727910771318562,summer
New York,2010-08-21,24.715269811378075,summer
New York,2010-08-22,28.38693443225824,summer
New York,2010-08-23,18.48972182484228,summer
New York,2010-08-24,19.752514770762836,summer
New York,2010-08-25,30.4115500407745,summer
New York,2010-08-26,25.303343154763873,summer
New York,2010-08-27,37.704422688932816,summer
New York,2010-08-28,36.32462497554155,summer
New York,2010-08-29,18.114393253814615,summer
New York,2010-08-30,22.68591518501623,summer
New York,2010-08-31,21.219690437091923,summer
New York,2010-09-01,19.780462127846672,autumn
New York,2010-09-02,18.646702960667792,autumn
New York,2010-09-03,14.29623630717278,autumn
New York,2010-09-04,13.748051294076925,autumn
New York,2010-09-05,21.760615038089252,autumn
New York,2010-09-06,23.914034232499287,autumn
New York,2010-09-07,9.557408916760126,autumn
New York,2010-09-08,14.174371692091583,autumn
New York,2010-09-09,25.253880690286245,autumn
New York,2010-09-10,11.8160852401836,autumn
New York,2010-09-11,18.013135785217877,autumn
New York,2010-09-12,18.474181081942252,autumn
New York,2010-09-13,11.644897619288125,autumn
New York,2010-09-14,16.81573090551064,autumn
New York,2010-09-15,15.417884540273612,autumn
New York,2010-09-16,13.92513903216905,autumn
New York,2010-09-17,9.191612518826542,autumn
New York,2010-09-18,21.58930610592549,autumn
New York,2010-09-19,20.887606444912468,autumn
New York,2010-09-20,14.818613413694107,autumn
New York,2010-09-21,14.239873456328617,autumn
New York,2010-09-22,16.16888363190434,autumn
New York,2010-09-23,26.05114614737761,autumn
New York,2010-09-24,17.64365623553843,autumn
New York,2010-09-25,7.964183562194714,autumn
New York,2010-09-26,15.50213776562055,autumn
New York,2010-09-27,14.262992492878231,autumn
New York,2010-09-28,18.287287690499095,autumn
New York,2010-09-29,24.652419893286243,autumn
New York,2010-09-30,16.915629738589093,autumn
New York,2010-10-01,10.26009486237022,autumn
New York,2010-10-02,7.515071141208535,autumn
New York,2010-10-03,17.204743630901692,autumn
New York,2010-10-04,21.43925328717916,autumn
New York,2010-10-05,26.096058195944394,autumn
New York,2010-10-06,12.57981127020883,autumn
New York,2010-10-07,15.690028373096697,autumn
New York,2010-10-08,11.187979705609497,autumn
New York,2010-10-09,16.484494764222624,autumn
New York,2010-10-10,14.797283186768837,autumn
New York,2010-10-11,21.190278174726462,autumn
New York,2010-10-12,16.927415561107782,autumn
New York,2010-10-13,15.589462549318172,autumn
New York,2010-10-14,9.857721336614832,autumn
New York,2010-10-15,12.887497399155794,autumn
New York,2010-10-16,19.282211594663128,autumn
New York,2010-10-17,20.332568688627248,autumn
New York,2010-10-18,7.556766046642256,autumn
New York,2010-10-19,1.5528132970560438,autumn
New York,2010-10-20,7.670266312631934,autumn
New York,2010-10-21,16.328742846030373,autumn
New York,2010-10-22,12.985560908252596,autumn
New York,2010-10-23,15.614308651598833,autumn
New York,2010-10-24,25.466621736230522,autumn
New York,2010-10-25,23.37177843716256,autumn
New York,2010-10-26,18.8971305348348,autumn
New York,2010-10-27,16.466240950230645,autumn
New York,2010-10-28,15.464264692491113,autumn
New York,2010-10-29,21.887758884249955,autumn
New York,2010-10-30,13.92881873796475,autumn
New York,2010-10-31,22.96176231010835,autumn
New York,2010-11-01,15.803845327546885,autumn
New York,2010-11-02,17.602505405764237,autumn
New York,2010-11-03,20.40645430388198,autumn
New York,2010-11-04,24.151079175096587,autumn
New York,2010-11-05,23.620261831305758,autumn
New York,2010-11-06,13.185712312124787,autumn
New York,2010-11-07,13.190311897364548,autumn
New York,2010-11-08,16.407721330097075,autumn
New York,2010-11-09,13.888171508068812,autumn
New York,2010-11-10,-0.0988747927056477,autumn
New York,2010-11-11,14.746254216271653,autumn
New York,2010-11-12,7.415466519908866,autumn
New York,2010-11-13,15.167177446179927,autumn
New York,2010-11-14,21.25121294183015,autumn
New York,2010-11-15,16.955517430511684,autumn
New York,2010-11-16,7.6601043186832465,autumn
New York,2010-11-17,15.611503198190789,autumn
New York,2010-11-18,14.047672444177085,autumn
New York,2010-11-19,19.805345109374358,autumn
New York,2010-11-20,16.71077280985723,autumn
New York,2010-11-21,23.645076547680908,autumn
New York,2010-11-22,15.497313225078935,autumn
New York,2010-11-23,17.29014811850249,autumn
New York,2010-11-24,20.034333718403,autumn
New York,2010-11-25,12.169947249617854,autumn
New York,2010-11-26,28.67890736865178,autumn
New York,2010-11-27,20.499404649563107,autumn
New York,2010-11-28,23.462625282636093,autumn
New York,2010-11-29,9.004456531906065,autumn
New York,2010-11-30,18.19907847473462,autumn
New York,2010-12-01,-3.6651819938991217,winter
New York,2010-12-02,-5.7292981615923235,winter
New York,2010-12-03,4.5541299445076175,winter
New York,2010-12-04,-7.054463750805646,winter
New York,2010-12-05,3.6627441030640457,winter
New York,2010-12-06,-3.227021621964203,winter
New York,2010-12-07,-0.6077961894122718,winter
New York,2010-12-08,-4.61657723550857,winter
New York,2010-12-09,14.588659031039569,winter
New York,2010-12-10,-0.8000303175001584,winter
New York,2010-12-11,3.951504554695692,winter
New York,2010-12-12,-3.8289396461685925,winter
New York,2010-12-13,0.9038957512778218,winter
New York,2010-12-14,1.626511053089782,winter
New York,2010-12-15,0.11066018810159577,winter
New York,2010-12-16,3.3443569859718787,winter
New York,2010-12-17,-3.0357590075458294,winter
New York,2010-12-18,0.33997556945463997,winter
New York,2010-12-19,-0.8044854933339078,winter
New York,2010-12-20,1.999241992312328,winter
New York,2010-12-21,-4.690640250269977,winter
New York,2010-12-22,0.6394439639460637,winter
New York,2010-12-23,-1.08646433420836,winter
New York,2010-12-24,8.064132243132915,winter
New York,2010-12-25,3.5651017799934976,winter
New York,2010-12-26,-0.2388617224525016,winter
New York,2010-12-27,6.485909593518368,winter
New York,2010-12-28,-4.387453012322887,winter
New York,2010-12-29,-8.50470333831132,winter
New York,2010-12-30,1.4854612598416792,winter
New York,2010-12-31,-6.6659106287507655,winter
New York,2011-01-01,4.7947699411430005,winter
New York,2011-01-02,-0.2059543200228265,winter
New York,2011-01-03,6.072038760201007,winter
New York,2011-01-04,-6.717040079995634,winter
New York,2011-01-05,-0.12932223031250192,winter
New York,2011-01-06,-5.969913221036861,winter
New York,2011-01-07,-5.255778396037606,winter
New York,2011-01-08,3.20374008807182,winter
New York,2011-01-09,-1.2894450456434052,winter
New York,2011-01-10,1.6733013693674175,winter
New York,2011-01-11,-2.7825605452145696,winter
New York,2011-01-12,6.002053668722112,winter
New York,2011-01-13,1.8906201648782517,winter
New York,2011-01-14,-3.679949032889303,winter
New York,2011-01-15,5.250316591656947,winter
New York,2011-01-16,6.0566194345283755,winter
New York,2011-01-17,-6.995100861742097,winter
New York,2011-01-18,-10.997371708760546,winter
New York,2011-01-19,-4.938937732318865,winter
New York,2011-01-20,0.5066084177288902,winter
New York,2011-01-21,2.0427783251826406,winter
New York,2011-01-22,4.916336584169817,winter
New York,2011-01-23,3.953027502848439,winter
New York,2011-01-24,6.258868094590408,winter
New York,2011-01-25,1.2842359308933127,winter
New York,2011-01-26,-0.08699626244826683,winter
New York,2011-01-27,-1.9524652871160986,winter
New York,2011-01-28,0.3083108754592748,winter
New York,2011-01-29,5.426113911635252,winter
New York,2011-01-30,-5.06069345488382,winter
New York,2011-01-31,-3.0571961918710104,winter
New York,2011-02-01,2.4469129945207437,winter
New York,2011-02-02,0.6003122781535654,winter
New York,2011-02-03,-3.4904047984873654,winter
New York,2011-02-04,1.6270559490836698,winter
New York,2011-02-05,13.687761376421292,winter
New York,2011-02-06,-2.9362931899162965,winter
New York,2011-02-07,1.4317026244100464,winter
New York,2011-02-08,-4.417680467578959,winter
New York,2011-02-09,-13.57428487248145,winter
New York,2011-02-10,1.5393387171613777,winter
New York,2011-02-11,-4.288690283291751,winter
New York,2011-02-12,4.947408541092453,winter
New York,2011-02-13,-6.526338757266511,winter
New York,2011-02-14,-12.117855268457724,winter
New York,2011-02-15,0.6092795633308491,winter
New York,2011-02-16,-7.859661766648914,winter
New York,2011-02-17,8.428556575696241,winter
New York,2011-02-18,1.1817844124112862,winter
New York,2011-02-19,12.84188864162164,winter
New York,2011-02-20,5.5774766244400045,winter
New York,2011-02-21,5.09997509377521,winter
New York,2011-02-22,-2.129738086362197,winter
New York,2011-02-23,-4.331578471670018,winter
New York,2011-02-24,2.694713134984762,winter
New York,2011-02-25,-1.043019231697408,winter
New York,2011-02-26,5.836983756776205,winter
New York,2011-02-27,-2.5915706500970903,winter
New York,2011-02-28,8.521418475790552,winter
New York,2011-03-01,11.858724103112596,spring
New York,2011-03-02,2.0239581129001283,spring
New York,2011-03-03,15.036338117045565,spring
New York,2011-03-04,24.87733020870528,spring
New York,2011-03-05,-0.18484722006746113,spring
New York,2011-03-06,11.200886644170751,spring
New York,2011-03-07,11.117062113274086,spring
New York,2011-03-08,18.935071213843923,spring
New York,2011-03-09,11.055538990693563,spring
New York,2011-03-10,12.853982165688171,spring
New York,2011-03-11,3.63332202603719,spring
New York,2011-03-12,12.209449875368133,spring
New York,2011-03-13,14.892507452103395,spring
New York,2011-03-14,9.219288541881161,spring
New York,2011-03-15,-4.460783290145869,spring
New York,2011-03-16,6.227368708078999,spring
New York,2011-03-17,2.6355883348544418,spring
New York,2011-03-18,-0.6808770019237476,spring
New York,2011-03-19,2.6186903298128037,spring
New York,2011-03-20,18.049306858927395,spring
New York,2011-03-21,7.759830618145784,spring
New York,2011-03-22,10.696909450902899,spring
New York,2011-03-23,6.141958532308943,spring
New York,2011-03-24,13.779273128541295,spring
New York,2011-03-25,12.45926594853431,spring
New York,2011-03-26,4.910501083812911,spring
New York,2011-03-27,11.80303365775477,spring
New York,2011-03-28,7.839620611329471,spring
New York,2011-03-29,7.195944118626762,spring
New York,2011-03-30,9.081955693066229,spring
New York,2011-03-31,10.09304196853277,spring
New York,2011-04-01,7.613071247923763,spring
New York,2011-04-02,11.765520886060399,spring
New York,2011-04-03,12.463661374577812,spring
New York,2011-04-04,9.722406867053271,spring
New York,2011-04-05,8.632627636857254,spring
New York,2011-04-06,18.637397563940976,spring
New York,2011-04-07,15.199764493640098,spring
New York,2011-04-08,9.846361491233326,spring
New York,2011-04-09,9.881998225190298,spring
New York,2011-04-10,9.972071441666849,spring
New York,2011-04-11,4.38754137743338,spring
New York,2011-04-12,7.710673556071261,spring
New York,2011-04-13,11.366272786365519,spring
New York,2011-04-14,10.434142020306902,spring
New York,2011-04-15,-1.3526898491743333,spring
New York,2011-04-16,10.719439162713673,spring
New York,2011-04-17,12.941201860982561,spring
New York,2011-04-18,9.217093445768532,spring
New York,2011-04-19,21.68711677455117,spring
New York,2011-04-20,15.743766751950437,spring
New York,2011-04-21,2.9995362829098404,spring
New York,2011-04-22,9.201807106277718,spring
New York,2011-04-23,12.359949388255854,spring
New York,2011-04-24,7.434725635307648,spring
New York,2011-04-25,11.550187793117049,spring
New York,2011-04-26,5.696446431698326,spring
New York,2011-04-27,10.591255828016026,spring
New York,2011-04-28,2.464716050088309,spring
New York,2011-04-29,15.343494600609475,spring
New York,2011-04-30,18.17418843984828,spring
New York,2011-05-01,16.80533746249461,spring
New York,2011-05-02,13.055613451566384,spring
New York,2011-05-03,7.656648469488044,spring
New York,2011-05-04,6.970200642947539,spring
New York,2011-05-05,2.65864474786086,spring
New York,2011-05-06,8.223524149038775,spring
New York,2011-05-07,4.19253614456336,spring
New York,2011-05-08,12.947384472010446,spring
New York,2011-05-09,10.748271666181749,spring
New York,2011-05-10,10.285998809328735,spring
New York,2011-05-11,6.325282349309557,spring
New York,2011-05-12,7.668755549646796,spring
New York,2011-05-13,14.654157443626005,spring
New York,2011-05-14,12.641807821703495,spring
New York,2011-05-15,14.04808904210819,spring
New York,2011-05-16,11.239903647707704,spring
New York,2011-05-17,2.9824938854316994,spring
New York,2011-05-18,13.856895675351119,spring
New York,2011-05-19,9.44284672692431,spring
New York,2011-05-20,16.7543751603844,spring
New York,2011-05-21,9.493046266469452,spring
New York,2011-05-22,6.112058723362724,spring
New York,2011-05-23,9.341760916772031,spring
New York,2011-05-24,6.252481966221415,spring
New York,2011-05-25,5.778882055908459,spring
New York,2011-05-26,8.053777385983176,spring
New York,2011-05-27,11.23141895209447,spring
New York,2011-05-28,8.354672666612052,spring
New York,2011-05-29,12.542441227685044,spring
New York,2011-05-30,12.431618864607135,spring
New York,2011-05-31,11.334002321921673,spring
New York,2011-06-01,25.26697998924622,summer
New York,2011-06-02,21.455617130980045,summer
New York,2011-06-03,24.318679596974107,summer
New York,2011-06-04,28.475696835940425,summer
New York,2011-06-05,22.90403387574194,summer
New York,2011-06-06,27.228983730695067,summer
New York,2011-06-07,33.485418023915855,summer
New York,2011-06-08,21.66811460984866,summer
New York,2011-06-09,26.557908261127466,summer
New York,2011-06-10,26.52713836309802,summer
New York,2011-06-11,32.33038167458374,summer
New York,2011-06-12,23.908705001153958,summer
New York,2011-06-13,28.574403635515253,summer
New York,2011-06-14,25.738830303740347,summer
New York,2011-06-15,22.006809332379838,summer
New York,2011-06-16,30.10178647988868,summer
New York,2011-06-17,15.595783106500381,summer
New York,2011-06-18,23.966182987091496,summer
New York,2011-06-19,26.439490698866685,summer
New York,2011-06-20,25.506225893774186,summer
New York,2011-06-21,29.52529999041193,summer
New York,2011-06-22,25.589026286443232,summer
New York,2011-06-23,22.63023488653024,summer
New York,2011-06-24,27.889711328894357,summer
New York,2011-06-25,17.837740483940493,summer
New York,2011-06-26,26.182047991312434,summer
New York,2011-06-27,21.601469894559973,summer
New York,2011-06-28,24.791499819435476,summer
New York,2011-06-29,21.120901820380816,summer
New York,2011-06-30,24.914581027448822,summer
New York,2011-07-01,23.735883013335837,summer
New York,2011-07-02,26.853122448295288,summer
New York,2011-07-03,23.03302616606437,summer
New York,2011-07-04,32.62654260843485,summer
New York,2011-07-05,18.362077436732314,summer
New York,2011-07-06,26.23322836694319,summer
New York,2011-07-07,20.9552482815008,summer
New York,2011-07-08,30.717896266631996,summer
New York,2011-07-09,24.234382883745408,summer
New York,2011-07-10,19.021392258587845,summer
New York,2011-07-11,17.514355080047636,summer
New York,2011-07-12,34.63694629414943,summer
New York,2011-07-13,16.771239304228434,summer
New York,2011-07-14,19.724199110911265,summer
New York,2011-07-15,26.65529528385869,summer
New York,2011-07-16,12.747554742223642,summer
New York,2011-07-17,28.305982289421685,summer
New York,2011-07-18,17.180994810162876,summer
New York,2011-07-19,22.316599166955974,summer
New York,2011-07-20,20.30783267358747,summer
New York,2011-07-21,25.92611783291097,summer
New York,2011-07-22,26.880727594922732,summer
New York,2011-07-23,21.58463881621546,summer
New York,2011-07-24,29.552144659006622,summer
New York,2011-07-25,22.31913071928263,summer
New York,2011-07-26,26.403299211519197,summer
New York,2011-07-27,25.165529971679522,summer
New York,2011-07-28,29.60952940049777,summer
New York,2011-07-29,25.282283592470684,summer
New York,2011-07-30,17.281082935660827,summer
New York,2011-07-31,24.333801240912333,summer
New York,2011-08-01,22.43821492489844,summer
New York,2011-08-02,20.084622109688667,summer
New York,2011-08-03,26.781653085003555,summer
New York,2011-08-04,25.475135861592552,summer
New York,2011-08-05,24.92634981763506,summer
New York,2011-08-06,31.46778810464536,summer
New York,2011-08-07,22.06126300986896,summer
New York,2011-08-08,22.540693654522183,summer
New York,2011-08-09,20.8623533664998,summer
New York,2011-08-10,30.050229446099326,summer
New York,2011-08-11,11.751428795997835,summer
New York,2011-08-12,21.25531176433822,summer
New York,2011-08-13,24.95958092748517,summer
New York,2011-08-14,31.25758642378669,summer
New York,2011-08-15,29.937867774926122,summer
New York,2011-08-16,27.99371395713312,summer
New York,2011-08-17,28.81580107130435,summer
New York,2011-08-18,26.901725961369376,summer
New York,2011-08-19,22.297267276866247,summer
New York,2011-08-20,27.583645868352612,summer
New York,2011-08-21,30.83736001414686,summer
New York,2011-08-22,26.99508292332596,summer
New York,2011-08-23,19.13431273962755,summer
New York,2011-08-24,13.793564108939574,summer
New York,2011-08-25,31.506534881813703,summer
New York,2011-08-26,26.629866709625965,summer
New York,2011-08-27,15.899907079542242,summer
New York,2011-08-28,26.927757433463107,summer
New York,2011-08-29,20.854647966474115,summer
New York,2011-08-30,33.60284619093733,summer
New York,2011-08-31,20.18730934456989,summer
New York,2011-09-01,18.47508137580783,autumn
New York,2011-09-02,19.652765873989136,autumn
New York,2011-09-03,18.628544275856243,autumn
New York,2011-09-04,11.838309439059406,autumn
New York,2011-09-05,5.383282993407347,autumn
New York,2011-09-06,9.48276593933231,autumn
New York,2011-09-07,20.52866535334986,autumn
New York,2011-09-08,24.76506415281691,autumn
New York,2011-09-09,11.599942634851827,autumn
New York,2011-09-10,15.740551061150432,autumn
New York,2011-09-11,17.10850988427478,autumn
New York,2011-09-12,7.969539574735038,autumn
New York,2011-09-13,10.952803693523341,autumn
New York,2011-09-14,14.906291217272498,autumn
New York,2011-09-15,15.15540156347501,autumn
New York,2011-09-16,13.263541946268395,autumn
New York,2011-09-17,7.513329823840965,autumn
New York,2011-09-18,16.29825387908618,autumn
New York,2011-09-19,18.748656380073257,autumn
New York,2011-09-20,22.59517829118423,autumn
New York,2011-09-21,15.294693638433468,autumn
New York,2011-09-22,14.27493983694445,autumn
New York,2011-09-23,3.696936060607645,autumn
New York,2011-09-24,10.685633789876066,autumn
New York,2011-09-25,15.642261113346358,autumn
New York,2011-09-26,19.65301508548808,autumn
New York,2011-09-27,17.68410802471057,autumn
New York,2011-09-28,13.0300497050015,autumn
New York,2011-09-29,20.821377650957373,autumn
New York,2011-09-30,6.977877665769513,autumn
New York,2011-10-01,16.543028793402748,autumn
New York,2011-10-02,14.54696771626926,autumn
New York,2011-10-03,11.285005505431748,autumn
New York,2011-10-04,9.620191127489036,autumn
New York,2011-10-05,13.212349868079526,autumn
New York,2011-10-06,14.191953652575844,autumn
New York,2011-10-07,18.892723325054675,autumn
New York,2011-10-08,3.182636852571441,autumn
New York,2011-10-09,9.91479999261476,autumn
New York,2011-10-10,16.592772425342293,autumn
New York,2011-10-11,14.828583531607135,autumn
New York,2011-10-12,13.026478752878285,autumn
New York,2011-10-13,14.666741194750017,autumn
